,Underlying,Ticker,Type,Expiration,YTE,DTE,Strike,Last,Bid,Ask,Midpoint,Spread,IV,NPV,Delta,Gamma,Theta,AKA
0,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,340.0,176.35,193.3,197.05,195.175,3.75,1.62109564453125,195.17549990341894,0.997092174456387,9.822042736080142e-05,-0.06656203216608111,NFLX210326C00340000
1,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,350.0,154.35,183.3,187.05,185.175,3.75,1.5273461132812498,185.17635995063517,0.9968880031646938,0.0001107923490451627,-0.06702390769745385,NFLX210326C00350000
2,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,370.0,139.55,163.3,167.05,165.175,3.75,1.3437532812499997,165.17656258134707,0.9964668908252665,0.00014109516857820328,-0.06676197860230966,NFLX210326C00370000
3,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,375.0,134.95,158.3,162.05,160.175,3.75,1.2968785156249998,160.17520821392233,0.9963968357628349,0.0001487802755893115,-0.0656621989856438,NFLX210326C00375000
4,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,400.0,103.03,133.3,137.05,135.175,3.75,1.08203583984375,135.1758883466679,0.9956795463653272,0.00020971424379372195,-0.06547027344046423,NFLX210326C00400000
5,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,430.0,98.0,102.75,107.05,104.9,4.299999999999997,1.3791534948730466,107.05117041700336,0.9437098314922223,0.001466691416072067,-0.9897130380700001,NFLX210326C00430000
6,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,435.0,93.05,97.75,102.25,100.0,4.5,1.3503450451660153,102.25110720978597,0.9376958257184378,0.0016220773488577964,-1.0604069116265975,NFLX210326C00435000
7,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,450.0,56.36,83.35,87.1,85.225,3.75,0.7187528125,85.22544292759055,0.9903477245456186,0.000642184223594104,-0.09602542586090941,NFLX210326C00450000
8,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,455.0,55.7,77.75,82.1,79.925,4.349999999999994,1.0954635070800784,82.10104107974013,0.9293874185669586,0.0022029734772608645,-0.9577788554153556,NFLX210326C00455000
9,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,460.0,51.29,72.8,77.05,74.925,4.25,1.0312548437500002,77.05011939900226,0.927120504370579,0.0023975431289162664,-0.9262169345638029,NFLX210326C00460000
10,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,465.0,73.55,68.4,72.25,70.325,3.8499999999999943,0.64648791015625,70.32504935469454,0.9825063963527769,0.0011933787440737405,-0.15406656620044,NFLX210326C00465000
11,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,470.0,43.8,62.85,67.15,65.0,4.300000000000004,0.9284675122070312,67.15077035197586,0.9166806992606616,0.002947639412555022,-0.9351665960557001,NFLX210326C00470000
12,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,475.0,35.85,57.75,62.15,59.95,4.399999999999999,0.8706067626953125,62.1502971642394,0.9119135850541018,0.003277240808299863,-0.9189830853666717,NFLX210326C00475000
13,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,480.0,62.24,53.5,57.25,55.375,3.75,0.5356491748046875,55.37552281928536,0.9753360884185555,0.001926279317364837,-0.1771545148870724,NFLX210326C00480000
14,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,482.5,36.15,51.05,54.75,52.9,3.700000000000003,0.5210008837890624,52.89964114120628,0.9728354343014115,0.0021470138928131304,-0.18880358110012618,NFLX210326C00482500
15,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,485.0,26.0,48.65,52.25,50.45,3.6000000000000014,0.5122119091796875,50.44945440021887,0.9685501550730115,0.002466331310296284,-0.21306867901174803,NFLX210326C00485000
16,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,487.5,28.08,46.1,49.8,47.95,3.6999999999999957,0.7402369726562499,49.80100665247341,0.8926584039478563,0.004455931727249782,-0.920789257749801,NFLX210326C00487500
17,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,490.0,51.71,43.85,47.25,45.55,3.3999999999999986,0.7058134887695313,47.25011107899327,0.8903485336329344,0.0047453783554535734,-0.8931740436705385,NFLX210326C00490000
18,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,492.5,50.15,41.3,44.0,42.65,2.700000000000003,0.6005899316406251,44.000806958898124,0.9116001063926632,0.004763220753977478,-0.6341679466608026,NFLX210326C00492500
19,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,495.0,44.75,38.85,41.6,40.225,2.75,0.5835002587890624,41.599529124018076,0.9041425819501964,0.0052056883855462035,-0.6596671379009197,NFLX210326C00495000
20,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,497.5,41.02,36.35,39.95,38.150000000000006,3.6000000000000014,0.633914793701172,39.95042285910716,0.8709397327635116,0.005927829401825061,-0.9142876384935984,NFLX210326C00497500
21,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,500.0,37.55,33.95,36.65,35.3,2.6999999999999957,0.532231240234375,36.6504103875935,0.8934830886698111,0.006162990633900633,-0.6565960582262039,NFLX210326C00500000
22,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,502.5,34.35,31.95,33.45,32.7,1.5000000000000036,0.4294490649414063,33.44956618674406,0.9222420335390504,0.006048750232155853,-0.405483397220206,NFLX210326C00502500
23,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,505.0,33.25,29.65,31.1,30.375,1.4500000000000028,0.4204159521484375,31.099250638460557,0.9094064434864103,0.006929698632358027,-0.45246862661423193,NFLX210326C00505000
24,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,507.5,29.25,26.75,28.75,27.75,2.0,0.4089414575195312,28.7510068685713,0.8958132107771757,0.00789370557195007,-0.49480400280562453,NFLX210326C00507500
25,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,510.0,27.05,24.95,26.8,25.875,1.8500000000000014,0.42896078857421877,26.799720930900296,0.86257245429335,0.009147040953183763,-0.648942100185299,NFLX210326C00510000
26,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,512.5,24.58,22.15,24.0,23.075,1.8500000000000014,0.3746400427246094,24.00024657076679,0.868534704758912,0.010159188845601144,-0.5471159337108127,NFLX210326C00512500
27,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,515.0,22.65,20.4,21.75,21.075,1.3500000000000014,0.3645083081054688,21.750225065263205,0.846610307008324,0.011590365716416872,-0.5998435774656047,NFLX210326C00515000
28,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,517.5,19.28,18.15,19.55,18.85,1.4000000000000021,0.3544986425781249,19.54913212298827,0.8210314052074112,0.013166830625561237,-0.6538949735614897,NFLX210326C00517500
29,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,520.0,18.8,16.3,17.45,16.875,1.1499999999999986,0.34729656616210935,17.44967285569123,0.7896035282975741,0.01483116843694179,-0.7171444059695364,NFLX210326C00520000
30,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,522.5,16.15,14.2,16.05,15.125,1.8500000000000014,0.37476211181640623,16.050017034192397,0.7345268633514775,0.015617223169724272,-0.8960415255021021,NFLX210326C00522500
31,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,525.0,13.98,12.35,14.1,13.225,1.75,0.36463037719726565,14.0998514683347,0.6977170134447285,0.017081320450560294,-0.9361994493027829,NFLX210326C00525000
32,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,527.5,10.7,10.6,11.6,11.1,1.0,0.3233710241699218,11.59976955270553,0.6696643634055545,0.020001242280035785,-0.8668202074696114,NFLX210326C00527500
33,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,530.0,9.13,9.25,10.05,9.65,0.8000000000000007,0.32471378417968744,10.050527475165154,0.6172311598710322,0.020979310208458175,-0.923696574692384,NFLX210326C00530000
34,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,532.5,7.66,7.5,8.65,8.075,1.1500000000000004,0.3266668896484375,8.650567116328917,0.5631756208637669,0.021528112777115603,-0.9636076853026875,NFLX210326C00532500
35,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,535.0,6.71,6.4,7.15,6.775,0.75,0.31799998413085934,7.15086537230758,0.5086720878312193,0.022390951650717153,-0.9512042409089224,NFLX210326C00535000
36,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,537.5,5.25,5.1,6.2,5.65,1.1000000000000005,0.32782654602050776,6.200244128425042,0.4547198790770725,0.021584833507940125,-0.9732216612839413,NFLX210326C00537500
37,535.0900268554688,NFLX,Call,2021-03-27,0.00821917808219178,3,540.0,4.35,4.15,5.1,4.625,0.9499999999999993,0.3248968878173828,5.100130284787795,0.4007082364705103,0.021238305981993232,-0.9366153336429833,NFLX210326C00540000
